timestamp,user,src_ip,domain,action,category,bytes_sent,bytes_received,status
2026-07-30T08:49:45,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:49:51,carol,10.0.1.9,code-forge.dev,ALLOWED,dev-tools,526,15222,200
2026-07-30T08:50:00,eve,10.0.1.16,crypto-miner.xyz,BLOCKED,malware,4977,5444,403
2026-07-30T08:50:03,bob,10.0.1.7,backup-vault.com,ALLOWED,cloud-storage,449,7245,200
2026-07-30T08:50:05,bob,10.0.1.7,news-site.com,ALLOWED,news,1349,6953,200
2026-07-30T08:50:14,mallory,10.0.1.15,crypto-miner.xyz,ALLOWED,malware,644,18986,200
2026-07-30T08:50:23,mallory,10.0.1.15,daily-wire.net,BLOCKED,news,989,16850,403
2026-07-30T08:50:27,frank,10.0.1.12,pkg-registry.org,ALLOWED,dev-tools,1085,7064,200
2026-07-30T08:50:28,mallory,10.0.1.15,ad-tracker.biz,BLOCKED,ads,643,19900,403
2026-07-30T08:50:38,grace,10.0.1.13,chat-app.io,ALLOWED,social,816,130287,200
2026-07-30T08:50:46,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:50:55,alice,10.0.1.4,backup-vault.com,ALLOWED,cloud-storage,1748,6962,200
2026-07-30T08:50:56,grace,10.0.1.13,code-forge.dev,ALLOWED,dev-tools,1748,7506,200
2026-07-30T08:50:59,grace,10.0.1.13,social-hub.net,ALLOWED,social,280,1552,200
2026-07-30T08:51:11,heidi,10.0.1.14,video-stream.tv,ALLOWED,streaming,222,7969,200
2026-07-30T08:51:12,carol,10.0.1.9,crypto-miner.xyz,ALLOWED,malware,285,3265,200
2026-07-30T08:51:12,carol,10.0.1.9,daily-wire.net,ALLOWED,news,475,22822,200
2026-07-30T08:51:24,eve,10.0.1.16,video-stream.tv,ALLOWED,streaming,1947,80280,200
2026-07-30T08:51:32,carol,10.0.1.9,pkg-registry.org,ALLOWED,dev-tools,892,31906,200
2026-07-30T08:51:40,heidi,10.0.1.14,daily-wire.net,ALLOWED,news,630,19171,200
2026-07-30T08:51:44,bob,10.0.1.7,pkg-registry.org,ALLOWED,dev-tools,485,13202,200
2026-07-30T08:51:48,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:51:49,bob,10.0.1.7,file-drop.io,ALLOWED,cloud-storage,1267,18035,200
2026-07-30T08:52:29,alice,10.0.1.4,malware-c2.xyz,ALLOWED,malware,868,37140,200
2026-07-30T08:52:35,alice,10.0.1.4,social-hub.net,ALLOWED,social,563,2989,200
2026-07-30T08:52:35,dave,10.0.1.11,chat-app.io,ALLOWED,social,485,9433,200
2026-07-30T08:52:37,dave,10.0.1.11,chat-app.io,ALLOWED,social,141,19923,200
2026-07-30T08:52:41,alice,10.0.1.4,ad-tracker.biz,ALLOWED,ads,596,2422,200
2026-07-30T08:52:43,heidi,10.0.1.14,mail-box.com,ALLOWED,email,262,9304,200
2026-07-30T08:52:48,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:52:53,heidi,10.0.1.14,pkg-registry.org,ALLOWED,dev-tools,242,10090,200
2026-07-30T08:53:00,heidi,10.0.1.14,ad-tracker.biz,ALLOWED,ads,1318,24369,200
2026-07-30T08:53:05,mallory,10.0.1.15,daily-wire.net,BLOCKED,news,891,69971,403
2026-07-30T08:53:09,alice,10.0.1.4,crypto-miner.xyz,ALLOWED,malware,336,38247,200
2026-07-30T08:53:12,dave,10.0.1.11,pkg-registry.org,ALLOWED,dev-tools,2237,1996,200
2026-07-30T08:53:22,frank,10.0.1.12,mail-box.com,ALLOWED,email,456,12499,200
2026-07-30T08:53:25,bob,10.0.1.7,news-site.com,ALLOWED,news,1561,44320,200
2026-07-30T08:53:45,grace,10.0.1.13,mail-box.com,ALLOWED,email,954,90966,200
2026-07-30T08:53:45,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:53:50,heidi,10.0.1.14,video-stream.tv,ALLOWED,streaming,163,2704,200
2026-07-30T08:53:51,dave,10.0.1.11,video-stream.tv,ALLOWED,streaming,1133,3024,200
2026-07-30T08:53:52,bob,10.0.1.7,chat-app.io,ALLOWED,social,4244,48316,200
2026-07-30T08:53:55,dave,10.0.1.11,code-forge.dev,ALLOWED,dev-tools,984,8362,200
2026-07-30T08:54:11,alice,10.0.1.4,ad-tracker.biz,ALLOWED,ads,881,6883,200
2026-07-30T08:54:12,carol,10.0.1.9,video-stream.tv,BLOCKED,streaming,2056,3379,403
2026-07-30T08:54:12,eve,10.0.1.16,social-hub.net,ALLOWED,social,1901,18692,200
2026-07-30T08:54:35,heidi,10.0.1.14,backup-vault.com,ALLOWED,cloud-storage,2032,48931,200
2026-07-30T08:54:47,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:55:07,dave,10.0.1.11,wiki-pedia.org,ALLOWED,reference,574,5241,200
2026-07-30T08:55:14,alice,10.0.1.4,crypto-miner.xyz,ALLOWED,malware,832,30953,200
2026-07-30T08:55:37,heidi,10.0.1.14,pkg-registry.org,BLOCKED,dev-tools,1450,44693,403
2026-07-30T08:55:47,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:55:49,carol,10.0.1.9,crypto-miner.xyz,ALLOWED,malware,2187,1674,200
2026-07-30T08:55:49,frank,10.0.1.12,pkg-registry.org,ALLOWED,dev-tools,956,17769,200
2026-07-30T08:56:01,heidi,10.0.1.14,file-drop.io,ALLOWED,cloud-storage,305,13636,200
2026-07-30T08:56:03,eve,10.0.1.16,mail-box.com,ALLOWED,email,282,12498,200
2026-07-30T08:56:05,dave,10.0.1.11,file-drop.io,ALLOWED,cloud-storage,772,33258,200
2026-07-30T08:56:05,carol,10.0.1.9,news-site.com,ALLOWED,news,214,120771,200
2026-07-30T08:56:08,mallory,10.0.1.15,backup-vault.com,ALLOWED,cloud-storage,297,2701,200
2026-07-30T08:56:08,grace,10.0.1.13,social-hub.net,ALLOWED,social,474,9075,200
2026-07-30T08:56:11,heidi,10.0.1.14,code-forge.dev,ALLOWED,dev-tools,363,2385,200
2026-07-30T08:56:14,eve,10.0.1.16,news-site.com,ALLOWED,news,2178,41664,200
2026-07-30T08:56:19,grace,10.0.1.13,daily-wire.net,ALLOWED,news,625,6114,200
2026-07-30T08:56:21,eve,10.0.1.16,news-site.com,ALLOWED,news,1273,6195,200
2026-07-30T08:56:21,heidi,10.0.1.14,malware-c2.xyz,ALLOWED,malware,844,2760,200
2026-07-30T08:56:23,heidi,10.0.1.14,mail-box.com,ALLOWED,email,171,8932,200
2026-07-30T08:56:24,carol,10.0.1.9,file-drop.io,ALLOWED,cloud-storage,1546,14156,200
2026-07-30T08:56:30,carol,10.0.1.9,ad-tracker.biz,ALLOWED,ads,304,13703,200
2026-07-30T08:56:32,frank,10.0.1.12,news-site.com,ALLOWED,news,2435,27623,200
2026-07-30T08:56:35,eve,10.0.1.16,daily-wire.net,ALLOWED,news,1097,13818,200
2026-07-30T08:56:44,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:56:59,frank,10.0.1.12,backup-vault.com,ALLOWED,cloud-storage,1406,3752,200
2026-07-30T08:57:01,alice,10.0.1.4,code-forge.dev,ALLOWED,dev-tools,428,3458,200
2026-07-30T08:57:04,grace,10.0.1.13,social-hub.net,ALLOWED,social,1703,3212,200
2026-07-30T08:57:09,frank,10.0.1.12,code-forge.dev,ALLOWED,dev-tools,546,16792,200
2026-07-30T08:57:15,dave,10.0.1.11,crypto-miner.xyz,ALLOWED,malware,474,78707,200
2026-07-30T08:57:23,heidi,10.0.1.14,daily-wire.net,ALLOWED,news,115,10244,200
2026-07-30T08:57:24,dave,10.0.1.11,malware-c2.xyz,ALLOWED,malware,6280,1428,200
2026-07-30T08:57:28,carol,10.0.1.9,code-forge.dev,ALLOWED,dev-tools,487,3630,200
2026-07-30T08:57:31,eve,10.0.1.16,wiki-pedia.org,ALLOWED,reference,684,2545,200
2026-07-30T08:57:38,frank,10.0.1.12,pkg-registry.org,ALLOWED,dev-tools,142,95043,200
2026-07-30T08:57:42,carol,10.0.1.9,video-stream.tv,ALLOWED,streaming,2558,1995,200
2026-07-30T08:57:42,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:57:49,grace,10.0.1.13,wiki-pedia.org,ALLOWED,reference,126,55684,200
2026-07-30T08:57:57,frank,10.0.1.12,mail-box.com,ALLOWED,email,2710,3152,200
2026-07-30T08:57:57,heidi,10.0.1.14,crypto-miner.xyz,ALLOWED,malware,632,41378,200
2026-07-30T08:58:06,bob,10.0.1.7,chat-app.io,ALLOWED,social,467,8688,200
2026-07-30T08:58:08,frank,10.0.1.12,social-hub.net,ALLOWED,social,142,13046,200
2026-07-30T08:58:09,mallory,10.0.1.15,malware-c2.xyz,BLOCKED,malware,182,47343,403
2026-07-30T08:58:20,eve,10.0.1.16,malware-c2.xyz,ALLOWED,malware,573,24732,200
2026-07-30T08:58:21,heidi,10.0.1.14,malware-c2.xyz,ALLOWED,malware,397,40388,200
2026-07-30T08:58:23,grace,10.0.1.13,crypto-miner.xyz,ALLOWED,malware,4427,3118,200
2026-07-30T08:58:26,grace,10.0.1.13,video-stream.tv,ALLOWED,streaming,2325,59539,200
2026-07-30T08:58:28,frank,10.0.1.12,crypto-miner.xyz,ALLOWED,malware,95,9671,200
2026-07-30T08:58:31,bob,10.0.1.7,ad-tracker.biz,ALLOWED,ads,196,2346,200
2026-07-30T08:58:33,bob,10.0.1.7,wiki-pedia.org,ALLOWED,reference,776,53253,200
2026-07-30T08:58:38,heidi,10.0.1.14,ad-tracker.biz,ALLOWED,ads,1224,6820,200
2026-07-30T08:58:39,grace,10.0.1.13,ad-tracker.biz,ALLOWED,ads,5000,57932,200
2026-07-30T08:58:45,carol,10.0.1.9,mail-box.com,ALLOWED,email,995,16387,200
2026-07-30T08:58:45,bob,10.0.1.7,pkg-registry.org,ALLOWED,dev-tools,194,18210,200
2026-07-30T08:58:45,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:58:46,frank,10.0.1.12,video-stream.tv,ALLOWED,streaming,317,328539,200
2026-07-30T08:58:51,dave,10.0.1.11,chat-app.io,ALLOWED,social,1413,13088,200
2026-07-30T08:59:10,dave,10.0.1.11,mail-box.com,ALLOWED,email,980,12452,200
2026-07-30T08:59:32,dave,10.0.1.11,file-drop.io,ALLOWED,cloud-storage,2142,21431,200
2026-07-30T08:59:34,carol,10.0.1.9,ad-tracker.biz,ALLOWED,ads,1801,3251,200
2026-07-30T08:59:42,alice,10.0.1.4,news-site.com,ALLOWED,news,90,6421,200
2026-07-30T08:59:45,mallory,10.0.1.15,wiki-pedia.org,BLOCKED,reference,563,4334,403
2026-07-30T08:59:47,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T08:59:49,heidi,10.0.1.14,malware-c2.xyz,ALLOWED,malware,924,24893,200
2026-07-30T08:59:52,frank,10.0.1.12,chat-app.io,ALLOWED,social,107,376339,200
2026-07-30T08:59:55,bob,10.0.1.7,pkg-registry.org,ALLOWED,dev-tools,1189,69168,200
2026-07-30T08:59:55,mallory,10.0.1.15,video-stream.tv,BLOCKED,streaming,235,11021,403
2026-07-30T08:59:58,bob,10.0.1.7,code-forge.dev,ALLOWED,dev-tools,54,7639,200
2026-07-30T09:00:00,eve,10.0.1.16,social-hub.net,ALLOWED,social,2589,5221,200
2026-07-30T09:00:13,grace,10.0.1.13,crypto-miner.xyz,ALLOWED,malware,1760,15505,200
2026-07-30T09:00:15,eve,10.0.1.16,news-site.com,ALLOWED,news,73,4807,200
2026-07-30T09:00:33,carol,10.0.1.9,pkg-registry.org,ALLOWED,dev-tools,2427,14922,200
2026-07-30T09:00:37,alice,10.0.1.4,chat-app.io,ALLOWED,social,336,9378,200
2026-07-30T09:00:40,bob,10.0.1.7,malware-c2.xyz,ALLOWED,malware,552,10966,200
2026-07-30T09:00:49,heidi,10.0.1.14,news-site.com,ALLOWED,news,406,41988,200
2026-07-30T09:00:49,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:01:01,eve,10.0.1.16,pkg-registry.org,ALLOWED,dev-tools,313,2533,200
2026-07-30T09:01:02,alice,10.0.1.4,pkg-registry.org,ALLOWED,dev-tools,394,33656,200
2026-07-30T09:01:07,eve,10.0.1.16,ad-tracker.biz,ALLOWED,ads,297,13588,200
2026-07-30T09:01:08,mallory,10.0.1.15,social-hub.net,BLOCKED,social,973,9153,403
2026-07-30T09:01:15,carol,10.0.1.9,wiki-pedia.org,ALLOWED,reference,198,35895,200
2026-07-30T09:01:17,bob,10.0.1.7,backup-vault.com,ALLOWED,cloud-storage,746,5761,200
2026-07-30T09:01:20,bob,10.0.1.7,ad-tracker.biz,ALLOWED,ads,98,3032,200
2026-07-30T09:01:36,bob,10.0.1.7,pkg-registry.org,ALLOWED,dev-tools,1180,8153,200
2026-07-30T09:01:38,carol,10.0.1.9,daily-wire.net,ALLOWED,news,2536,2647,200
2026-07-30T09:01:43,dave,10.0.1.11,backup-vault.com,ALLOWED,cloud-storage,1273,4464,200
2026-07-30T09:01:44,mallory,10.0.1.15,malware-c2.xyz,BLOCKED,malware,8137,20449,403
2026-07-30T09:01:49,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:01:50,frank,10.0.1.12,ad-tracker.biz,ALLOWED,ads,135,2119,200
2026-07-30T09:01:53,dave,10.0.1.11,wiki-pedia.org,ALLOWED,reference,525,3551,200
2026-07-30T09:02:00,heidi,10.0.1.14,mail-box.com,ALLOWED,email,1307,32527,200
2026-07-30T09:02:01,bob,10.0.1.7,news-site.com,ALLOWED,news,1413,20311,200
2026-07-30T09:02:29,bob,10.0.1.7,backup-vault.com,ALLOWED,cloud-storage,173,3368,200
2026-07-30T09:02:30,grace,10.0.1.13,crypto-miner.xyz,ALLOWED,malware,3086,13224,200
2026-07-30T09:02:31,heidi,10.0.1.14,ad-tracker.biz,ALLOWED,ads,367,4815,200
2026-07-30T09:02:36,carol,10.0.1.9,mail-box.com,ALLOWED,email,563,32593,200
2026-07-30T09:02:44,mallory,10.0.1.15,wiki-pedia.org,BLOCKED,reference,1876,339456,403
2026-07-30T09:02:45,carol,10.0.1.9,news-site.com,ALLOWED,news,4755,47346,200
2026-07-30T09:02:46,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:03:01,grace,10.0.1.13,backup-vault.com,ALLOWED,cloud-storage,559,7450,200
2026-07-30T09:03:12,dave,10.0.1.11,crypto-miner.xyz,ALLOWED,malware,248,10564,200
2026-07-30T09:03:35,frank,10.0.1.12,code-forge.dev,ALLOWED,dev-tools,499,8357,200
2026-07-30T09:03:44,dave,10.0.1.11,news-site.com,ALLOWED,news,1012,30832,200
2026-07-30T09:03:44,mallory,10.0.1.15,wiki-pedia.org,ALLOWED,reference,1221,1250,200
2026-07-30T09:03:49,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:03:53,grace,10.0.1.13,chat-app.io,ALLOWED,social,499,34450,200
2026-07-30T09:03:59,frank,10.0.1.12,wiki-pedia.org,ALLOWED,reference,1069,1380,200
2026-07-30T09:04:03,carol,10.0.1.9,daily-wire.net,ALLOWED,news,169,6111,200
2026-07-30T09:04:13,heidi,10.0.1.14,mail-box.com,ALLOWED,email,1057,6135,200
2026-07-30T09:04:19,dave,10.0.1.11,mail-box.com,ALLOWED,email,354,12195,200
2026-07-30T09:04:21,carol,10.0.1.9,daily-wire.net,ALLOWED,news,721,10840,200
2026-07-30T09:04:31,dave,10.0.1.11,wiki-pedia.org,ALLOWED,reference,2947,31463,200
2026-07-30T09:04:34,mallory,10.0.1.15,backup-vault.com,BLOCKED,cloud-storage,2114,13175,403
2026-07-30T09:04:36,dave,10.0.1.11,daily-wire.net,ALLOWED,news,1078,121756,200
2026-07-30T09:04:41,bob,10.0.1.7,crypto-miner.xyz,ALLOWED,malware,6986,45495,200
2026-07-30T09:04:43,grace,10.0.1.13,code-forge.dev,ALLOWED,dev-tools,117,44519,200
2026-07-30T09:04:44,mallory,10.0.1.15,news-site.com,BLOCKED,news,1223,45934,403
2026-07-30T09:04:47,mallory,10.0.1.15,code-forge.dev,BLOCKED,dev-tools,2454,56295,403
2026-07-30T09:04:47,heidi,10.0.1.14,malware-c2.xyz,ALLOWED,malware,740,49638,200
2026-07-30T09:04:48,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:04:59,eve,10.0.1.16,chat-app.io,BLOCKED,social,607,98431,403
2026-07-30T09:05:02,carol,10.0.1.9,ad-tracker.biz,ALLOWED,ads,1195,16280,200
2026-07-30T09:05:03,grace,10.0.1.13,news-site.com,ALLOWED,news,1001,2462,200
2026-07-30T09:05:03,carol,10.0.1.9,social-hub.net,ALLOWED,social,67,35842,200
2026-07-30T09:05:08,alice,10.0.1.4,chat-app.io,ALLOWED,social,997,11434,200
2026-07-30T09:05:13,bob,10.0.1.7,code-forge.dev,ALLOWED,dev-tools,542,8649,200
2026-07-30T09:05:16,mallory,10.0.1.15,pkg-registry.org,ALLOWED,dev-tools,221,12487,200
2026-07-30T09:05:19,alice,10.0.1.4,wiki-pedia.org,ALLOWED,reference,694,42661,200
2026-07-30T09:05:19,eve,10.0.1.16,backup-vault.com,ALLOWED,cloud-storage,383,6157,200
2026-07-30T09:05:27,bob,10.0.1.7,wiki-pedia.org,ALLOWED,reference,440,116853,200
2026-07-30T09:05:27,alice,10.0.1.4,daily-wire.net,ALLOWED,news,742,29262,200
2026-07-30T09:05:31,frank,10.0.1.12,crypto-miner.xyz,ALLOWED,malware,5780,13017,200
2026-07-30T09:05:33,grace,10.0.1.13,video-stream.tv,ALLOWED,streaming,2800,38251,200
2026-07-30T09:05:38,carol,10.0.1.9,backup-vault.com,ALLOWED,cloud-storage,161,5259,200
2026-07-30T09:05:46,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:05:50,dave,10.0.1.11,file-drop.io,ALLOWED,cloud-storage,620,86852,200
2026-07-30T09:05:54,bob,10.0.1.7,news-site.com,ALLOWED,news,322,9018,200
2026-07-30T09:06:00,dave,10.0.1.11,social-hub.net,ALLOWED,social,622,17475,200
2026-07-30T09:06:02,dave,10.0.1.11,wiki-pedia.org,ALLOWED,reference,288,7014,200
2026-07-30T09:06:23,heidi,10.0.1.14,news-site.com,ALLOWED,news,253,19935,200
2026-07-30T09:06:28,bob,10.0.1.7,news-site.com,ALLOWED,news,166,52937,200
2026-07-30T09:06:33,bob,10.0.1.7,video-stream.tv,ALLOWED,streaming,1888,29852,200
2026-07-30T09:06:36,dave,10.0.1.11,malware-c2.xyz,ALLOWED,malware,2053,16249,200
2026-07-30T09:06:43,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:06:44,alice,10.0.1.4,code-forge.dev,ALLOWED,dev-tools,412,9292,200
2026-07-30T09:06:49,alice,10.0.1.4,file-drop.io,ALLOWED,cloud-storage,4245,8506,200
2026-07-30T09:06:51,carol,10.0.1.9,ad-tracker.biz,ALLOWED,ads,631,40530,200
2026-07-30T09:07:05,frank,10.0.1.12,backup-vault.com,ALLOWED,cloud-storage,896,2348,200
2026-07-30T09:07:09,alice,10.0.1.4,news-site.com,ALLOWED,news,4813,7593,200
2026-07-30T09:07:16,mallory,10.0.1.15,chat-app.io,ALLOWED,social,541,89753,200
2026-07-30T09:07:33,alice,10.0.1.4,ad-tracker.biz,ALLOWED,ads,68,873,200
2026-07-30T09:07:41,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:07:49,dave,10.0.1.11,crypto-miner.xyz,ALLOWED,malware,998,8159,200
2026-07-30T09:07:52,carol,10.0.1.9,social-hub.net,ALLOWED,social,118,197423,200
2026-07-30T09:08:01,mallory,10.0.1.15,ad-tracker.biz,BLOCKED,ads,316,27005,403
2026-07-30T09:08:09,heidi,10.0.1.14,crypto-miner.xyz,ALLOWED,malware,529,3639,200
2026-07-30T09:08:10,frank,10.0.1.12,pkg-registry.org,ALLOWED,dev-tools,261,2444,200
2026-07-30T09:08:11,mallory,10.0.1.15,code-forge.dev,ALLOWED,dev-tools,684,13943,200
2026-07-30T09:08:22,heidi,10.0.1.14,news-site.com,ALLOWED,news,2547,6852,200
2026-07-30T09:08:26,grace,10.0.1.13,chat-app.io,ALLOWED,social,502,33315,200
2026-07-30T09:08:27,heidi,10.0.1.14,social-hub.net,ALLOWED,social,607,28139,200
2026-07-30T09:08:36,mallory,10.0.1.15,daily-wire.net,ALLOWED,news,664,25317,200
2026-07-30T09:08:38,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:08:46,frank,10.0.1.12,daily-wire.net,ALLOWED,news,187,71427,200
2026-07-30T09:08:56,grace,10.0.1.13,ad-tracker.biz,ALLOWED,ads,5210,11303,200
2026-07-30T09:09:03,grace,10.0.1.13,daily-wire.net,ALLOWED,news,1131,9694,200
2026-07-30T09:09:07,mallory,10.0.1.15,ad-tracker.biz,ALLOWED,ads,295,10279,200
2026-07-30T09:09:08,eve,10.0.1.16,wiki-pedia.org,ALLOWED,reference,331,23592,200
2026-07-30T09:09:12,alice,10.0.1.4,backup-vault.com,ALLOWED,cloud-storage,29,12015,200
2026-07-30T09:09:18,mallory,10.0.1.15,social-hub.net,BLOCKED,social,269,35572,403
2026-07-30T09:09:19,eve,10.0.1.16,backup-vault.com,ALLOWED,cloud-storage,228,6234,200
2026-07-30T09:09:22,alice,10.0.1.4,daily-wire.net,ALLOWED,news,3462,12002,200
2026-07-30T09:09:25,bob,10.0.1.7,chat-app.io,ALLOWED,social,371,11767,200
2026-07-30T09:09:30,alice,10.0.1.4,daily-wire.net,ALLOWED,news,948,8835,200
2026-07-30T09:09:38,heidi,10.0.1.14,code-forge.dev,ALLOWED,dev-tools,964,34950,200
2026-07-30T09:09:39,carol,10.0.1.9,backup-vault.com,ALLOWED,cloud-storage,1953,7300,200
2026-07-30T09:09:41,alice,10.0.1.4,backup-vault.com,ALLOWED,cloud-storage,270,67059,200
2026-07-30T09:09:41,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:09:46,mallory,10.0.1.15,daily-wire.net,BLOCKED,news,294,21693,403
2026-07-30T09:09:50,grace,10.0.1.13,wiki-pedia.org,ALLOWED,reference,1541,26812,200
2026-07-30T09:09:53,mallory,10.0.1.15,video-stream.tv,ALLOWED,streaming,355,33609,200
2026-07-30T09:10:00,heidi,10.0.1.14,wiki-pedia.org,ALLOWED,reference,1213,41080,200
2026-07-30T09:10:00,eve,10.0.1.16,wiki-pedia.org,ALLOWED,reference,1570,23401,200
2026-07-30T09:10:08,dave,10.0.1.11,backup-vault.com,ALLOWED,cloud-storage,454,18391,200
2026-07-30T09:10:09,grace,10.0.1.13,chat-app.io,ALLOWED,social,346,8306,200
2026-07-30T09:10:12,frank,10.0.1.12,news-site.com,ALLOWED,news,572,12384,200
2026-07-30T09:10:14,alice,10.0.1.4,file-drop.io,ALLOWED,cloud-storage,453,8814,200
2026-07-30T09:10:19,bob,10.0.1.7,chat-app.io,ALLOWED,social,603,14285,200
2026-07-30T09:10:19,heidi,10.0.1.14,backup-vault.com,ALLOWED,cloud-storage,390,7184,200
2026-07-30T09:10:21,frank,10.0.1.12,chat-app.io,ALLOWED,social,69,18273,200
2026-07-30T09:10:22,grace,10.0.1.13,mail-box.com,ALLOWED,email,879,14626,200
2026-07-30T09:10:38,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:10:51,mallory,10.0.1.15,wiki-pedia.org,BLOCKED,reference,2241,13871,403
2026-07-30T09:11:20,bob,10.0.1.7,mail-box.com,ALLOWED,email,1257,17930,200
2026-07-30T09:11:23,carol,10.0.1.9,file-drop.io,ALLOWED,cloud-storage,242,16097,200
2026-07-30T09:11:24,bob,10.0.1.7,daily-wire.net,ALLOWED,news,368,4327,200
2026-07-30T09:11:27,bob,10.0.1.7,backup-vault.com,ALLOWED,cloud-storage,1211,122559,200
2026-07-30T09:11:35,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:11:40,carol,10.0.1.9,code-forge.dev,ALLOWED,dev-tools,312,15001,200
2026-07-30T09:12:02,heidi,10.0.1.14,pkg-registry.org,ALLOWED,dev-tools,467,10105,200
2026-07-30T09:12:02,alice,10.0.1.4,social-hub.net,ALLOWED,social,472,6920,200
2026-07-30T09:12:12,dave,10.0.1.11,code-forge.dev,ALLOWED,dev-tools,159,25426,200
2026-07-30T09:12:22,grace,10.0.1.13,ad-tracker.biz,ALLOWED,ads,1341,3135,200
2026-07-30T09:12:34,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:12:44,alice,10.0.1.4,social-hub.net,ALLOWED,social,508,14193,200
2026-07-30T09:12:55,eve,10.0.1.16,backup-vault.com,ALLOWED,cloud-storage,289,10956,200
2026-07-30T09:13:06,heidi,10.0.1.14,daily-wire.net,ALLOWED,news,4595,12016,200
2026-07-30T09:13:11,grace,10.0.1.13,daily-wire.net,ALLOWED,news,512,5708,200
2026-07-30T09:13:15,alice,10.0.1.4,social-hub.net,ALLOWED,social,306,12281,200
2026-07-30T09:13:16,carol,10.0.1.9,code-forge.dev,ALLOWED,dev-tools,726,7556,200
2026-07-30T09:13:25,grace,10.0.1.13,ad-tracker.biz,ALLOWED,ads,820,89191,200
2026-07-30T09:13:26,alice,10.0.1.4,backup-vault.com,ALLOWED,cloud-storage,88,27623,200
2026-07-30T09:13:29,eve,10.0.1.16,wiki-pedia.org,ALLOWED,reference,358,8550,200
2026-07-30T09:13:31,mallory,10.0.1.15,daily-wire.net,BLOCKED,news,1983,4605,403
2026-07-30T09:13:32,eve,10.0.1.16,malware-c2.xyz,ALLOWED,malware,235,15262,200
2026-07-30T09:13:34,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:13:37,mallory,10.0.1.15,video-stream.tv,BLOCKED,streaming,949,6558,403
2026-07-30T09:13:40,grace,10.0.1.13,file-drop.io,ALLOWED,cloud-storage,1377,9754,200
2026-07-30T09:13:43,bob,10.0.1.7,malware-c2.xyz,ALLOWED,malware,760,8233,200
2026-07-30T09:13:54,heidi,10.0.1.14,crypto-miner.xyz,ALLOWED,malware,751,1137,200
2026-07-30T09:13:57,carol,10.0.1.9,code-forge.dev,ALLOWED,dev-tools,891,118336,200
2026-07-30T09:14:13,eve,10.0.1.16,video-stream.tv,ALLOWED,streaming,2711,65172,200
2026-07-30T09:14:15,bob,10.0.1.7,ad-tracker.biz,ALLOWED,ads,86,13106,200
2026-07-30T09:14:15,grace,10.0.1.13,malware-c2.xyz,ALLOWED,malware,226,54825,200
2026-07-30T09:14:20,alice,10.0.1.4,video-stream.tv,ALLOWED,streaming,524,33553,200
2026-07-30T09:14:35,svc-backup,10.0.1.99,sync-cdn.net,ALLOWED,uncategorized,256,512,200
2026-07-30T09:14:37,carol,10.0.1.9,pkg-registry.org,ALLOWED,dev-tools,622,10979,200
